Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,P8,TP10,CP6,CP2,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,FCz,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,FC4,FT8,F6,F2,AF4,AF8,O2,P4,C6,C2
1.0,-0.03496570122092083,0.6090135204198078,0.24597513290706724,0.11141073038343866,0.32538179628360886,-0.02903388622025236,-0.23967964917153547,0.5892657045243458,0.4643871379524988,0.027830876598442047,-0.09685937727327613,0.7437962271590347,0.21265544603508763,0.7237105362136054,0.6559220970463668,-0.23749605558879536,-0.09141911178882717,-0.4548419224121878,-0.147294496390467,0.05638268407004096,0.41391915589340394,-0.1530857121019795,0.41391915589340394,0.23907997909858708,0.145248988560296,0.30004147731431535,0.10250324093858343,-0.12186585880890785,0.48026909367231874,0.3125753329464261,0.11349762503062633,-0.17580537779955527,0.6679773191058024,0.19807183544606166,0.6593752170673359,0.5384569179373352,-0.22056109796491297,-0.15993212577180785,-0.5698290510222561,-0.2962892643363784,0.03128654523870693,0.8153432907974878,-0.20004143520690565,0.4474158586074761,0.26313313205206107,0.07749740196747203,0.32773078379384185,-0.1229755307778331,-0.17795652522109073,0.4931917187632011,0.3858301912393305,0.00618213062535882,0.060469512911906415,0.7133825113770392,0.15184450481021686,0.674465448515875,0.6307923580864409,-0.16125020168189866,-0.2597305731514612,-0.5071702081143279,-0.1634765208774611,0.07236576369971473
-0.03496570122092083,1.0,0.34039956651458275,-0.21430379991741919,0.028737601537858325,-0.473930093042052,-0.03158760738558068,0.07131498946974481,0.13524529731917778,0.17127662578502845,0.6089131965085542,0.30968617518547414,-0.2621123432206348,-0.3798534298514398,-0.14445981809415093,-0.21348177852835984,-0.059922200370091494,0.6554513235369372,0.2893019979992468,0.46822623400978053,0.6274747001946999,0.4422609931451606,0.8187682684883336,0.4422609931451606,-0.2585644713472759,0.06196748121623464,-0.25960523751526426,0.05582347950016258,0.20959846743120714,0.0771502968269332,0.1628490991967774,0.3590342212110938,0.42993804316297496,-0.16231883955986184,-0.394129712812819,-0.14196271996372714,-0.2276987844269117,-0.03871980115919693,0.6502674796312833,0.23657225954250297,0.4449159746827183,0.6035634356829539,-0.10757106675376546,0.8332859551755147,0.42707404684873984,-0.5239975099859289,-0.040231013322767774,-0.3993501336589876,0.07628909935078144,0.13114875677717217,0.11694863056065967,0.13737461943365376,0.5135462510881007,0.3770893297272595,-0.25893847855776225,-0.34395245530360685,-0.21674531558940943,-0.1692035911124708,-0.1528029038845513,0.4638828104680942,0.16249310455390217,0.31132354155136555,0.5495568361713276
0.6090135204198078,0.34039956651458275,1.0,-0.034258597859687795,0.440479442276307,-0.1434452534994958,0.13623278736327482,-0.10172146880575185,0.6262909077083624,0.3712388923419147,0.3560967194503673,0.23187218650509858,0.3191037577845325,-0.22607720144453908,0.23323490789259765,0.16993413122808004,0.07205945846681083,0.4116755126792785,0.02881955594457214,0.2856469006026851,0.4244641257323891,0.8499209309610168,0.13900365288417102,0.8499209309610168,-0.06886278003713403,0.2897155785102563,-0.12053559800374873,0.17058140992640702,-0.03665428644756547,0.4174200513677636,0.26898120054811914,0.2918062509539388,0.21432061359614907,0.2901739904498528,-0.24397438189088555,0.17207163548382864,0.17975233801674428,0.06378837745172015,0.34180152906728034,-0.036276760207368974,0.13293255757263014,0.40771343640932367,0.3014955866614196,0.22871565264194466,0.8020813949824893,-0.10217123863760613,0.15210228007543639,-0.11610732613111245,0.06309888389305261,-0.0026392947532797657,0.44762949754585757,0.3456574459376058,0.367583465999865,0.12955387915206168,0.3112173135263852,-0.235160743135478,0.17735471057661495,0.09885561413494673,0.08809946886257329,0.25146211111984473,0.016898947454902852,0.2579238395273631,0.41428686451208263
0.24597513290706724,-0.21430379991741919,-0.034258597859687795,1.0,0.4270839672957104,0.2603886215943445,0.269308972948681,0.14882634667222971,-0.0899810876684359,-0.05985981460293918,-0.3151252136715332,-0.38452673131030357,0.33623454704701916,0.7591991780515053,0.17970610833222606,0.0024049314256034296,0.3177537672040887,-0.10775270050648678,0.08387630760872045,0.15610557639197573,-0.29719520082306866,-0.03722201304885016,-0.2778416968384086,-0.03722201304885016,0.6600459317325842,0.4609234186892704,0.21095247042347826,0.1822748527190346,0.139498828879249,0.07353664612918571,-0.08067596300396251,-0.18095671675609096,-0.2007746114334393,0.25261137710663795,0.7488714732860098,0.14867472387317848,-0.13477222477900022,0.24853072337617224,-0.059782801800087285,0.051925968979213054,0.12527904677529286,-0.3258928556965633,0.38073729669132794,-0.4181666503640091,-0.020922201070197117,0.7415421670710464,0.5550272487361293,0.09844062055797363,0.23025548298896,-0.001983537609073357,-0.039947569169061725,-0.1136625957939645,-0.5301195805427423,-0.43299894796779587,0.3178473693990115,0.6668262496026042,0.12411564112287063,0.1330679624119348,0.23693970431341152,-0.24328910933199527,0.012781408088794613,0.04689056147166319,-0.364427402212723
0.11141073038343866,0.028737601537858325,0.440479442276307,0.4270839672957104,1.0,-0.053092362099773846,0.6215669894333175,0.3269667096172058,0.17831475370242067,-0.17649508525516358,0.22654844233465754,0.15503092544430663,0.051337748752678596,0.36707040026806403,-0.14578062485873047,-0.21675701811786185,0.6738510457418423,0.3803577751985782,0.5182255620220241,0.6198499564984408,0.017057219204642465,0.4224131762506581,0.04387854194188521,0.4224131762506581,0.36348228067997,0.8032434945827809,-0.061249376307979185,0.5416653431942696,0.28894243571835676,0.20452692655773463,-0.12674341741512796,0.2724252084095785,0.2480612474169837,0.07689380088871609,0.34676073719644834,-0.15291087710262985,-0.2159973143845911,0.6012344523111824,0.29856603090801237,0.509898446552916,0.5112015355984779,-0.012755656548006278,-0.10379769047437533,0.05709890657895261,0.24624264608681573,0.3892645329041727,0.8392270896211088,-0.1391853246932718,0.5408452653162807,0.3207170356957376,0.12121526785220915,-0.15200149148251502,0.07690618718175646,-0.15592537722897393,0.1019392925349102,0.37241197189852976,-0.1332164422256789,-0.08878895825721753,0.6030794634185495,0.29097205978373103,0.5498923587827951,0.6033466115419623,-0.0112565388222482
0.32538179628360886,-0.473930093042052,-0.1434452534994958,0.2603886215943445,-0.053092362099773846,1.0,0.44408860452709076,0.4058081098749145,0.23562714873575027,-0.39815842808082275,-0.2507342621603919,0.11514164726531165,0.5360752629342312,0.6317045270585276,0.613330033030392,0.5616458897453593,0.01585174481906765,-0.668300762011311,-0.4258368979717786,-0.226722529240007,-0.7306673192192353,-0.12739032788840632,-0.30148544382061443,-0.12739032788840632,0.40638801192651547,0.09160491123561738,0.8310523497266893,0.27900835202828705,0.32700401683156083,0.27285534719112714,-0.37135425700960994,-0.03704177143568866,0.010091966879120048,0.5448452567780787,0.5321476526166128,0.5867917431195644,0.4436104944042446,0.05277355545050321,-0.7538208431691765,-0.48026500289032514,-0.2731786032333229,-0.7986163661812564,0.3268563606037024,-0.37621468614931236,-0.25745273858548073,0.5822346251104983,0.132189047640811,0.937647548024369,0.29789955647145955,0.3640518581680315,0.1996990280652273,-0.42054778567447076,-0.23204743090578422,-0.08745883056628463,0.4938723238608233,0.5134376435069717,0.6212683189043449,0.45890165370858427,0.11736206180154979,-0.650595085865864,-0.4200648982916732,-0.2224771152454924,-0.7344121895441573
-0.02903388622025236,-0.03158760738558068,0.13623278736327482,0.269308972948681,0.6215669894333175,0.44408860452709076,1.0,0.8659984744712347,0.02237757279669398,-0.6340146616798793,0.11981619025498087,0.5129899564495045,0.1592139927921761,0.5178479660977365,-0.0551415471011753,-0.023663640096414532,0.7314378277027442,-0.09251938438950714,0.3373624042802999,0.5961294230968216,-0.40599681249759206,0.3024164157129177,0.11725687889413634,0.3024164157129177,0.33825634334481697,0.6216989431368023,0.37892521568469695,0.8087434103736983,0.6991260188836014,0.06596891378751014,-0.4510274924738816,0.1097689211193477,0.6141076202015601,0.23221625865340123,0.44579653668789077,-0.013889040504503646,-0.002472073619014139,0.7555956844809758,-0.20369380621994518,0.32270517790955244,0.5425604684136784,-0.4802518957306505,-0.12732822603130384,0.167284159105529,-0.03495215674317461,0.4022445124322004,0.6278063924627864,0.3830144511587047,0.941529756973995,0.8264293738636874,-0.037365579986809706,-0.5922773142562513,0.047526990683418854,-0.08551863755933553,0.18237837858462363,0.5090917579558093,-0.0005772352800466468,-0.022003546833520935,0.7502879441193359,-0.1086610430014767,0.401489951868726,0.5913422702046272,-0.4286614542069297
-0.23967964917153547,0.07131498946974481,-0.10172146880575185,0.14882634667222971,0.3269667096172058,0.4058081098749145,0.8659984744712347,1.0,-0.20646007202373856,-0.7729740504763721,0.0011689363839524182,0.5722395677024076,0.010153413974848638,0.4119006298928393,-0.1731373090763918,-0.18732674506386762,0.6451276768208963,-0.15846867449943422,0.2928938790135762,0.5771117119666562,-0.4737430377421752,0.15888555028234821,0.23716463594665915,0.15888555028234821,0.2182083996820503,0.28503497984980597,0.3399246037694342,0.6140279127171249,0.7629062103316058,-0.1255446795132187,-0.5386654008188067,-0.001585123085270981,0.7214670294121651,0.07739229817917187,0.3338524152829111,-0.11906420778145008,-0.16556444355840919,0.6522802593792311,-0.233267273013367,0.3051937657761638,0.6027135488670278,-0.5327833530332827,-0.25366970573735764,0.31951934034106183,-0.17345804924231398,0.3098353280148074,0.312655855262663,0.3360598530938971,0.8485952614277434,0.8706628637245595,-0.219444805382655,-0.7311180758597301,-0.025657304567140604,-0.12231568051004661,0.022513502786892247,0.37586316516686313,-0.10037566760384896,-0.17098609751492322,0.6186734856337279,-0.1647146743490256,0.3428402185878002,0.5374520120372812,-0.5189539955953268
0.5892657045243458,0.13524529731917778,0.6262909077083624,-0.0899810876684359,0.17831475370242067,0.23562714873575027,0.02237757279669398,-0.20646007202373856,1.0,0.4247178579344856,0.5720231675651624,0.10150167756618478,0.3772515050779801,-0.005833652347892446,0.520698248496699,0.5701307454934721,-0.14561275015214706,0.26514773774208894,-0.021607288765523605,0.11136267072276332,0.31343951331442116,0.5063457604850319,0.1757885682004727,0.5063457604850319,0.21147727865141308,0.2963421671262646,0.3824140120191724,0.21708361165045242,0.15416179746444875,0.8747381240513608,0.3871091898576933,0.6176318198278249,-0.08490978045351104,0.488807958558567,-0.02841262616477809,0.47217663844730856,0.5187261622726805,-0.09135059308817806,0.18185417856752875,-0.16366122876277403,-0.005443431321582682,0.24073954308878603,0.4100358805637283,0.038775074866895125,0.5723107108850798,0.05761219122293926,0.16400668230202795,0.24887968401733687,-0.12407511399071046,-0.004235082951213762,0.9097080654512171,0.4192087128094923,0.5464631069654032,0.49202845209560037,0.38176354454250594,-0.06807056338191386,0.4351559203643244,0.43668289067225624,-0.06278769245369666,0.07749819097383895,-0.11705994868933556,-0.03964935190550632,0.2764635283140211
0.4643871379524988,0.17127662578502845,0.3712388923419147,-0.05985981460293918,-0.17649508525516358,-0.39815842808082275,-0.6340146616798793,-0.7729740504763721,0.4247178579344856,1.0,0.21641648279164302,-0.3466690808160276,0.25117541820635503,-0.30140036134815756,0.3245531889951005,0.3698091877030901,-0.46608587813369606,0.3695136014915961,-0.14778089319297516,-0.26002569858954167,0.6884135818321185,0.22708481887146875,0.05234805164725319,0.22708481887146875,-0.015417193626656374,-0.002655791115367021,-0.1675947037830837,-0.21923712472423898,-0.4229351362626312,0.3821414613620446,0.8456392726283615,0.21650837983486274,-0.42221406368268055,0.2223420051268773,-0.22265335787763926,0.2973686591818189,0.35309311661831705,-0.43408046880463497,0.4295119526042616,-0.24185553674781698,-0.29227110464600603,0.7059133550221018,0.4892613858006435,-0.1039618988361514,0.529719357950818,-0.23962745524804682,-0.15085428892860725,-0.3071904373735574,-0.5934414925691033,-0.6084172025791326,0.473181608688274,0.961611740376738,0.23288095697638664,0.3345461308715862,0.22655969377767748,-0.25793893960308556,0.25070616959044084,0.3743782436483582,-0.4256866830680253,0.25140630445509354,-0.24851657717982678,-0.27815121964267936,0.7032794914685718
